customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-11127,Female,1,No,Yes,5,Two Year,Bank transfer,Fiber optic,No,No,No,98.75,503.47,Yes
CUST-12475,Male,0,Yes,No,48,Month-To-Month,Mailed check,DSL,Yes,Yes,Yes,79.38,3767.25,No
CUST-10123,Male,1,No,Yes,72,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,18.25,1313.94,No
CUST-13313,Male,0,No,No,10,Month-To-Month,Electronic check,No,No internet service,No internet service,No,32.11,331.8,Yes
CUST-12741,Female,0,Yes,No,37,Two Year,Mailed check,Fiber optic,Yes,Yes,No,105.88,3856.02,No
CUST-10407,Female,0,No,No,13,Two Year,Electronic check,Fiber optic,Yes,No,No,98.79,1287.76,No
CUST-10880,Male,0,No,Yes,1,Two Year,Credit card,Fiber optic,No,Yes,No,80.82,81.76,No
CUST-13471,Male,0,No,Yes,28,Two Year,Electronic check,No,No internet service,No internet service,No,23.61,653.03,No
CUST-13703,Female,0,No,No,21,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,20.55,416.8,No
CUST-10202,Male,0,No,No,11,One Year,Credit card,DSL,No,Yes,No,49.74,541.28,No
CUST-10028,Female,0,No,No,51,One Year,Mailed check,Fiber optic,Yes,Yes,No,66.13,3504.94,No
CUST-11218,Male,0,No,No,6,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,88.6,549.29,Yes
CUST-11766,Female,0,Yes,No,0,Two Year,Credit card,DSL,No,No,No,37.25,0.0,No
CUST-13348,Female,0,No,Yes,18,Two Year,Electronic check,Fiber optic,No,No,No,85.93,1604.72,Yes
CUST-11602,Female,0,Yes,Yes,21,Month-To-Month,Credit card,No,No internet service,No internet service,No,24.5,539.97,No
CUST-11197,Male,0,No,Yes,9,One Year,Credit card,Fiber optic,No,No,Yes,83.39,738.17,Yes
CUST-12459,Female,0,Yes,No,16,One Year,Bank transfer,No,No internet service,No internet service,Yes,34.27,563.65,No
CUST-12601,Male,0,No,Yes,1,Two Year,Electronic check,Fiber optic,No,No,Yes,80.91,78.22,No
CUST-14342,Female,0,No,No,15,Two Year,Credit card,No,No internet service,No internet service,No,18.25,281.56,No
CUST-14846,Male,0,Yes,No,3,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,31.09,919.41,Yes
CUST-10911,Male,0,No,Yes,72,Month-To-Month,Electronic check,DSL,Yes,No,No,61.67,4291.74,No
CUST-14698,Female,1,Yes,Yes,23,Month-To-Month,Electronic check,Fiber optic,No,No,No,70.93,1551.43,No
CUST-12395,Female,0,Yes,Yes,32,Month-To-Month,Bank transfer,Fiber optic,No,No,No,85.42,2767.57,No
CUST-13268,Female,0,No,No,24,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,78.73,1855.33,Yes
CUST-13100,Male,0,Yes,No,45,Month-To-Month,Mailed check,Fiber optic,No,No,No,96.66,919.41,Yes
CUST-14851,Female,0,No,No,59,Month-To-Month,Bank transfer,DSL,No,Yes,Yes,63.95,3668.55,No
CUST-11090,Female,1,No,Yes,4,Month-To-Month,Credit card,Fiber optic,Yes,Yes,No,96.71,374.22,Yes
CUST-12800,Female,0,No,No,44,One Year,Credit card,Fiber optic,Yes,No,Yes,83.33,3657.81,No
CUST-14911,Male,0,No,No,2,Month-To-Month,Mailed check,Fiber optic,No,No,No,74.1,154.85,Yes
CUST-13649,Male,1,No,No,7,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,52.74,364.85,No
CUST-10964,Male,0,No,No,11,Month-To-Month,Credit card,DSL,Yes,No,Yes,34.56,362.51,Yes
CUST-10542,Male,0,Yes,No,14,One Year,Mailed check,DSL,No,Yes,No,60.26,847.12,Yes
CUST-13511,Male,0,No,No,12,Two Year,Electronic check,DSL,No,No,No,47.03,574.36,No
CUST-10914,Female,0,Yes,No,48,One Year,Electronic check,Fiber optic,Yes,No,Yes,84.56,3975.34,Yes
CUST-12290,Female,0,Yes,No,2,Month-To-Month,Credit card,DSL,No,No,No,41.52,83.7,No
CUST-13789,Male,0,No,Yes,7,Two Year,Electronic check,No,No internet service,No internet service,Yes,19.79,141.01,No
CUST-12276,Female,0,No,Yes,11,One Year,Electronic check,Fiber optic,Yes,No,Yes,85.67,913.56,Yes
CUST-11386,Male,1,No,No,10,Month-To-Month,Credit card,Fiber optic,No,No,Yes,90.04,879.82,Yes
CUST-10458,Male,0,Yes,No,1,Month-To-Month,Mailed check,Fiber optic,No,Yes,No,71.11,71.28,No
CUST-11799,Male,0,Yes,No,43,Two Year,Electronic check,DSL,No,No,Yes,59.36,2647.75,No
CUST-14382,Male,0,Yes,No,61,One Year,Electronic check,Fiber optic,Yes,No,Yes,94.4,5560.43,No
CUST-14196,Male,0,Yes,No,17,Month-To-Month,Electronic check,Fiber optic,No,No,No,103.94,1845.36,Yes
CUST-13552,Male,0,No,No,19,One Year,Credit card,DSL,No,Yes,No,52.26,1020.41,No
CUST-14787,Male,0,Yes,Yes,30,One Year,Bank transfer,DSL,No,Yes,Yes,61.39,1767.43,No
CUST-12380,Female,0,Yes,No,70,One Year,Bank transfer,No,No internet service,No internet service,No,28.13,1998.35,No
CUST-14592,Female,0,Yes,No,13,Two Year,Credit card,Fiber optic,No,No,Yes,94.3,1256.06,No
CUST-14163,Female,0,No,No,34,One Year,Bank transfer,DSL,No,No,Yes,77.09,2723.25,No
CUST-12147,Male,0,No,No,43,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,100.2,4114.96,Yes
CUST-13538,Male,0,No,No,34,Month-To-Month,Credit card,Fiber optic,No,No,No,90.33,3196.92,No
CUST-12648,Male,0,No,No,16,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,67.74,1056.64,Yes
CUST-13014,Female,0,No,No,22,Month-To-Month,Mailed check,DSL,No,Yes,Yes,47.91,1065.76,Yes
CUST-12119,Female,1,No,No,38,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,28.02,1079.94,No
CUST-13056,Male,0,Yes,No,12,Month-To-Month,Bank transfer,DSL,Yes,No,No,34.47,412.32,No
CUST-12589,Male,0,Yes,No,16,Month-To-Month,Electronic check,DSL,No,No,No,32.89,545.83,Yes
CUST-12386,Female,0,No,No,72,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,34.48,2467.11,Yes
CUST-13461,Male,1,No,No,3,Two Year,Bank transfer,Fiber optic,No,Yes,Yes,75.35,215.67,No
CUST-14403,Male,0,Yes,No,14,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,29.6,399.45,No
CUST-12959,Male,1,No,No,14,One Year,Bank transfer,Fiber optic,Yes,No,No,91.12,1217.88,No
CUST-12517,Female,0,Yes,No,72,Month-To-Month,Electronic check,Fiber optic,No,No,No,71.54,5304.36,No
CUST-14064,Male,0,No,No,3,Month-To-Month,Credit card,Fiber optic,No,No,Yes,85.48,269.08,Yes
CUST-13990,Female,0,No,Yes,26,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,85.55,2224.76,No
CUST-11349,Male,0,Yes,Yes,27,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,18.25,488.35,Yes
CUST-13130,Female,0,No,No,40,Month-To-Month,Bank transfer,DSL,No,No,Yes,57.99,2299.82,No
CUST-14817,Female,0,Yes,No,13,One Year,Mailed check,Fiber optic,No,No,Yes,66.15,820.72,Yes
CUST-11679,Female,0,Yes,Yes,18,Month-To-Month,Electronic check,DSL,No,No,Yes,61.38,1075.89,Yes
CUST-11724,Female,0,No,No,8,Month-To-Month,Mailed check,No,No internet service,No internet service,No,29.18,225.33,No
CUST-12091,Female,0,Yes,No,4,One Year,Credit card,DSL,Yes,No,Yes,45.69,188.83,Yes
CUST-12674,Male,0,Yes,No,11,One Year,Mailed check,Fiber optic,No,No,Yes,94.96,996.24,No
CUST-10278,Male,0,No,No,10,One Year,Bank transfer,DSL,No,No,Yes,38.03,380.67,No
CUST-12117,Female,1,No,No,8,Month-To-Month,Mailed check,Fiber optic,No,Yes,Yes,89.48,703.68,Yes
CUST-10692,Male,1,Yes,Yes,6,Month-To-Month,Credit card,Fiber optic,No,No,No,97.59,593.7,Yes
CUST-11365,Female,0,No,No,4,Month-To-Month,Bank transfer,DSL,No,No,Yes,58.66,224.73,Yes
CUST-11169,Male,0,No,No,72,One Year,Bank transfer,No,No internet service,No internet service,No,18.25,1344.08,No
CUST-14526,Male,0,No,No,17,Two Year,Electronic check,Fiber optic,No,Yes,No,77.86,1276.81,No
CUST-11938,Female,1,Yes,No,29,Month-To-Month,Bank transfer,DSL,No,Yes,No,50.89,1547.62,No
CUST-11373,Female,0,Yes,No,2,Month-To-Month,Electronic check,DSL,Yes,No,Yes,61.35,120.74,No
CUST-12193,Male,0,No,No,12,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,34.01,395.48,Yes
CUST-12121,Female,0,Yes,No,17,Two Year,Credit card,DSL,Yes,No,No,64.27,1081.21,No
CUST-11622,Female,0,No,No,6,One Year,Electronic check,Fiber optic,Yes,No,Yes,98.36,605.33,No
CUST-11300,Male,0,No,No,17,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,102.16,1773.3,Yes
CUST-12352,Male,0,Yes,No,1,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,55.55,53.61,Yes
CUST-14565,Female,0,Yes,No,7,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,21.19,146.82,No
CUST-13160,Female,0,Yes,No,31,Month-To-Month,Credit card,No,No internet service,No internet service,No,23.54,723.66,No
CUST-13507,Male,0,No,Yes,1,One Year,Electronic check,No,No internet service,No internet service,Yes,22.34,22.58,No
CUST-11821,Male,1,No,Yes,72,Month-To-Month,Bank transfer,Fiber optic,No,No,No,101.88,7045.91,No
CUST-13506,Female,0,No,No,70,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,18.25,1295.59,No
CUST-12876,Female,0,Yes,No,20,Two Year,Electronic check,DSL,Yes,No,Yes,52.95,1059.87,No
CUST-14075,Male,0,Yes,No,22,Month-To-Month,Mailed check,DSL,No,No,Yes,56.42,1270.88,No
CUST-12824,Female,0,Yes,Yes,6,One Year,Electronic check,Fiber optic,No,No,No,86.93,507.26,Yes
CUST-12620,Male,0,Yes,No,28,Month-To-Month,Mailed check,DSL,No,No,No,58.02,1559.94,No
CUST-14218,Female,0,Yes,Yes,14,Month-To-Month,Electronic check,DSL,Yes,Yes,No,57.62,766.72,No
CUST-12009,Male,1,Yes,No,30,One Year,Bank transfer,Fiber optic,Yes,No,No,77.57,2411.01,No
CUST-10478,Male,0,No,Yes,13,One Year,Electronic check,DSL,No,No,No,54.63,738.34,No
CUST-14784,Male,0,Yes,No,41,Month-To-Month,Electronic check,DSL,No,Yes,No,36.96,1564.34,Yes
CUST-12503,Female,0,No,Yes,26,Two Year,Electronic check,Fiber optic,Yes,No,No,81.09,2051.47,No
CUST-13596,Female,0,No,No,36,Month-To-Month,Credit card,Fiber optic,No,No,No,81.68,3048.12,No
CUST-11946,Male,0,No,No,63,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,22.14,1396.3,Yes
CUST-14364,Male,0,No,No,17,Two Year,Electronic check,Fiber optic,No,No,Yes,85.38,1508.43,No
CUST-12227,Male,1,Yes,No,1,Two Year,Electronic check,DSL,Yes,Yes,Yes,72.9,72.46,No
CUST-11005,Male,0,No,No,35,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,80.71,2926.99,Yes
CUST-12359,Male,1,Yes,No,30,One Year,Mailed check,DSL,No,No,Yes,70.67,2191.9,No
CUST-12902,Male,1,Yes,No,69,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,87.86,5905.19,Yes
CUST-10392,Female,0,No,Yes,68,One Year,Electronic check,No,No internet service,No internet service,No,18.25,1210.03,No
CUST-10317,Male,0,No,No,23,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,107.09,2474.7,No
CUST-11801,Male,1,No,No,30,One Year,Electronic check,Fiber optic,No,Yes,No,110.84,3261.03,No
CUST-14687,Male,0,No,No,13,Two Year,Credit card,Fiber optic,Yes,No,No,92.82,1201.23,No
CUST-13133,Male,0,Yes,No,22,Month-To-Month,Bank transfer,Fiber optic,Yes,No,Yes,102.08,2306.42,No
CUST-11364,Female,0,Yes,No,32,Two Year,Mailed check,Fiber optic,No,Yes,Yes,97.32,3177.95,No
CUST-12086,Female,0,Yes,No,42,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,77.9,3353.25,Yes
CUST-11993,Male,0,Yes,Yes,9,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,69.93,630.54,Yes
CUST-12946,Male,0,Yes,No,2,Two Year,Bank transfer,DSL,No,Yes,Yes,59.4,122.38,No
CUST-12588,Female,0,No,No,16,One Year,Credit card,No,No internet service,No internet service,No,19.89,319.03,No
CUST-14056,Female,0,No,No,3,Two Year,Bank transfer,No,No internet service,No internet service,No,20.41,58.56,No
CUST-13480,Female,0,No,No,60,Month-To-Month,Bank transfer,DSL,Yes,No,No,50.79,3191.99,No
CUST-13599,Male,1,No,No,24,Month-To-Month,Electronic check,DSL,No,Yes,Yes,63.82,1487.49,Yes
CUST-11854,Female,0,Yes,Yes,41,Month-To-Month,Bank transfer,DSL,No,No,No,51.57,2116.55,Yes
CUST-10149,Female,0,No,No,72,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,50.81,3606.07,No
CUST-12873,Female,0,Yes,No,13,One Year,Mailed check,Fiber optic,Yes,Yes,Yes,84.96,1134.56,No
CUST-12286,Male,1,Yes,No,13,Month-To-Month,Bank transfer,Fiber optic,No,No,No,74.98,951.16,No
CUST-12264,Female,0,No,No,9,One Year,Credit card,Fiber optic,No,No,No,82.94,749.97,No
CUST-13698,Female,0,No,No,30,Two Year,Electronic check,Fiber optic,No,No,Yes,75.87,2190.31,Yes
CUST-13914,Male,0,Yes,No,0,Month-To-Month,Credit card,Fiber optic,No,No,Yes,79.12,0.0,No
CUST-12812,Male,1,No,Yes,7,One Year,Electronic check,Fiber optic,No,Yes,No,106.7,729.59,No
CUST-12996,Male,0,No,No,12,One Year,Bank transfer,Fiber optic,No,No,Yes,95.38,1097.94,No
CUST-13828,Male,0,No,No,17,Month-To-Month,Bank transfer,DSL,No,No,No,68.6,1153.52,No
CUST-14238,Female,0,No,No,6,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,23.36,145.49,Yes
CUST-11079,Male,0,Yes,No,9,Month-To-Month,Mailed check,DSL,No,No,Yes,53.92,464.76,No
CUST-12775,Female,0,No,No,7,Two Year,Credit card,Fiber optic,No,No,Yes,102.18,702.88,No
CUST-12212,Female,0,Yes,No,15,One Year,Credit card,No,No internet service,No internet service,Yes,24.39,348.58,Yes
CUST-13072,Male,0,Yes,No,0,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,90.94,0.0,No
CUST-11918,Male,0,No,No,4,Two Year,Electronic check,DSL,Yes,No,No,60.58,253.69,No
CUST-10731,Male,0,Yes,No,21,Month-To-Month,Mailed check,DSL,No,No,Yes,46.15,961.69,No
CUST-13010,Female,0,Yes,Yes,4,Month-To-Month,Electronic check,Fiber optic,No,No,No,74.4,286.38,Yes
CUST-12625,Female,0,No,Yes,4,Two Year,Credit card,No,No internet service,No internet service,Yes,30.33,124.12,No
CUST-11047,Male,0,Yes,No,13,Two Year,Bank transfer,DSL,No,No,Yes,59.48,736.38,Yes
CUST-11370,Male,0,No,No,0,Month-To-Month,Credit card,Fiber optic,No,No,No,81.78,0.0,No
CUST-13996,Female,0,Yes,No,7,Month-To-Month,Mailed check,Fiber optic,Yes,No,Yes,71.61,488.91,Yes
CUST-12961,Male,0,No,No,3,Month-To-Month,Electronic check,DSL,Yes,Yes,Yes,56.52,170.98,No
CUST-11132,Female,0,Yes,Yes,32,Month-To-Month,Mailed check,No,No internet service,No internet service,No,28.06,920.44,No
CUST-10059,Male,0,No,No,72,Month-To-Month,Bank transfer,DSL,No,No,Yes,70.63,5029.91,No
CUST-13854,Female,1,No,No,7,Two Year,Bank transfer,DSL,No,No,Yes,40.12,275.18,No
CUST-11794,Female,0,No,No,72,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,83.49,5959.36,No
CUST-12072,Female,0,Yes,No,44,Month-To-Month,Mailed check,No,No internet service,No internet service,No,22.81,1026.09,No
CUST-11543,Male,0,Yes,Yes,17,Month-To-Month,Credit card,DSL,No,No,No,44.78,742.69,No
CUST-10370,Female,1,No,No,1,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,106.21,104.29,Yes
CUST-10404,Female,0,Yes,No,15,Month-To-Month,Electronic check,DSL,Yes,No,No,63.34,914.99,No
CUST-11241,Female,0,Yes,Yes,9,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,28.36,919.41,No
CUST-13902,Female,0,No,No,2,Month-To-Month,Credit card,Fiber optic,Yes,Yes,Yes,56.57,112.0,Yes
CUST-13565,Female,0,Yes,No,20,Two Year,Credit card,No,No internet service,No internet service,Yes,18.25,349.34,No
CUST-12472,Male,0,No,Yes,19,Two Year,Electronic check,Fiber optic,No,No,Yes,51.84,936.06,No
CUST-11425,Female,0,No,Yes,10,Month-To-Month,Bank transfer,DSL,No,No,Yes,40.58,421.1,No
CUST-13153,Male,0,No,Yes,5,Two Year,Electronic check,DSL,Yes,No,Yes,37.41,183.49,No
CUST-14681,Male,0,No,No,15,One Year,Credit card,DSL,No,No,Yes,50.22,768.75,No
CUST-12372,Female,0,Yes,No,10,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,22.88,239.17,No
CUST-14594,Male,0,No,No,47,Month-To-Month,Bank transfer,DSL,No,Yes,No,56.25,2646.3,No
CUST-12425,Male,0,Yes,Yes,21,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,22.64,456.48,No
CUST-13861,Female,0,Yes,Yes,9,Month-To-Month,Mailed check,Fiber optic,No,No,No,97.33,919.41,Yes
CUST-13387,Male,1,Yes,No,5,Month-To-Month,Credit card,DSL,No,No,Yes,82.53,414.93,No
CUST-13047,Female,0,No,Yes,0,Two Year,Credit card,DSL,No,No,Yes,67.73,0.0,No
CUST-14805,Male,1,Yes,Yes,10,Two Year,Bank transfer,Fiber optic,No,Yes,Yes,92.31,927.01,No
CUST-14262,Male,0,No,Yes,17,Two Year,Electronic check,Fiber optic,No,Yes,No,89.47,1594.34,No
CUST-11617,Male,0,No,Yes,4,One Year,Electronic check,Fiber optic,Yes,No,Yes,88.68,350.95,Yes
CUST-10597,Male,0,Yes,Yes,72,One Year,Electronic check,DSL,No,No,Yes,59.0,4370.09,No
CUST-14446,Female,0,Yes,No,64,One Year,Mailed check,Fiber optic,No,No,Yes,86.88,5479.69,No
CUST-14647,Male,0,Yes,Yes,22,One Year,Electronic check,No,No internet service,No internet service,No,19.86,415.93,No
CUST-10464,Female,1,No,Yes,18,Month-To-Month,Mailed check,No,No internet service,No internet service,No,22.09,387.58,No
CUST-14724,Male,1,No,No,10,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,83.06,836.83,Yes
CUST-11482,Female,0,No,Yes,3,One Year,Electronic check,Fiber optic,Yes,No,Yes,72.43,219.01,Yes
CUST-12012,Female,0,Yes,Yes,72,Month-To-Month,Credit card,DSL,No,Yes,Yes,67.56,4985.51,No
CUST-14644,Female,1,Yes,No,72,Month-To-Month,Credit card,DSL,No,Yes,Yes,33.2,2459.99,No
CUST-12287,Male,1,Yes,No,1,One Year,Credit card,Fiber optic,No,No,No,93.76,97.75,Yes
CUST-14302,Female,0,Yes,No,15,Two Year,Mailed check,DSL,No,No,Yes,58.85,883.08,No
CUST-14170,Female,0,Yes,No,15,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,79.8,1212.54,Yes
CUST-11742,Female,0,No,No,18,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,75.45,1417.24,Yes
CUST-13652,Female,0,Yes,No,27,Month-To-Month,Mailed check,Fiber optic,No,No,No,84.7,2343.57,Yes
CUST-13771,Female,1,Yes,No,4,Month-To-Month,Electronic check,No,No internet service,No internet service,No,29.89,120.32,No
CUST-13267,Male,0,Yes,No,41,Two Year,Electronic check,Fiber optic,No,No,No,109.47,4417.13,Yes
CUST-12294,Female,0,No,Yes,22,One Year,Credit card,DSL,No,Yes,Yes,59.22,1264.39,No
CUST-10000,Male,0,No,No,6,Month-To-Month,Credit card,Fiber optic,No,Yes,Yes,104.42,629.12,Yes
CUST-12258,Female,0,Yes,No,25,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,96.3,2385.48,Yes
CUST-14509,Female,0,No,No,38,One Year,Credit card,Fiber optic,No,No,Yes,89.44,3306.14,Yes
CUST-12021,Male,0,No,No,27,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,18.25,506.46,No
CUST-11153,Female,0,No,No,36,One Year,Bank transfer,DSL,No,No,No,53.45,2001.98,No
CUST-13057,Female,0,No,No,27,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,97.46,2726.73,Yes
CUST-13436,Male,0,No,No,10,Month-To-Month,Electronic check,DSL,No,No,Yes,61.55,627.74,No
CUST-12617,Male,0,No,No,14,Month-To-Month,Mailed check,Fiber optic,No,No,No,68.76,981.38,No
CUST-12813,Female,1,Yes,Yes,71,Two Year,Bank transfer,Fiber optic,No,No,Yes,91.67,6755.73,No
CUST-14533,Male,0,No,No,72,One Year,Mailed check,Fiber optic,No,No,Yes,89.33,6159.74,No
CUST-14203,Female,0,Yes,No,10,Month-To-Month,Electronic check,Fiber optic,Yes,Yes,No,66.4,689.71,No
CUST-12852,Male,0,Yes,No,7,One Year,Bank transfer,DSL,Yes,No,Yes,55.65,374.3,Yes
CUST-12316,Female,1,No,No,35,One Year,Electronic check,No,No internet service,No internet service,Yes,35.64,1247.13,No
CUST-13547,Female,0,Yes,Yes,33,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,65.37,2181.59,No
CUST-13123,Male,0,No,No,28,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,98.98,2701.72,No
CUST-10902,Female,1,No,No,72,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,73.89,5105.54,No
CUST-11333,Female,0,No,No,50,Month-To-Month,Mailed check,Fiber optic,No,Yes,No,75.44,3622.78,No
CUST-14945,Female,0,Yes,Yes,6,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,74.23,463.45,Yes
CUST-14755,Female,0,No,No,1,Two Year,Credit card,No,No internet service,No internet service,Yes,44.72,45.59,No
CUST-10991,Female,0,Yes,Yes,3,Two Year,Electronic check,No,No internet service,No internet service,Yes,27.29,80.04,No
CUST-13795,Female,1,Yes,No,7,One Year,Electronic check,No,No internet service,No internet service,No,19.91,138.71,No
CUST-14816,Female,0,Yes,No,30,Two Year,Electronic check,DSL,Yes,No,No,66.09,2078.28,No
CUST-13851,Male,0,Yes,No,27,One Year,Credit card,Fiber optic,No,Yes,Yes,88.06,2340.89,Yes
CUST-11624,Female,0,Yes,No,42,Month-To-Month,Mailed check,DSL,No,No,Yes,30.78,1287.01,No
CUST-11861,Female,0,No,No,45,One Year,Bank transfer,Fiber optic,No,No,No,97.28,4449.78,No
CUST-13180,Male,0,Yes,No,7,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,33.37,222.18,No
CUST-14522,Male,1,No,No,15,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,74.0,1074.7,No
CUST-11629,Female,0,No,Yes,8,Two Year,Electronic check,Fiber optic,No,Yes,Yes,68.32,546.9,Yes
CUST-13489,Female,0,No,No,16,Month-To-Month,Credit card,Fiber optic,No,No,Yes,85.99,1392.11,Yes
CUST-12441,Female,0,Yes,Yes,20,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,84.76,1619.29,No
CUST-12218,Female,0,Yes,Yes,59,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,88.01,5425.08,No
CUST-14885,Male,0,Yes,No,5,Month-To-Month,Mailed check,DSL,No,Yes,No,58.15,302.9,No
CUST-11244,Male,0,No,Yes,0,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,31.9,0.0,Yes
CUST-10711,Female,0,No,Yes,4,Month-To-Month,Electronic check,DSL,No,No,Yes,32.46,132.68,No
CUST-10371,Female,1,Yes,No,72,One Year,Mailed check,No,No internet service,No internet service,Yes,31.57,2266.06,No
CUST-11453,Male,0,No,No,28,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,21.4,618.22,No
CUST-14356,Female,0,No,No,3,One Year,Mailed check,DSL,Yes,No,Yes,38.67,116.78,No
CUST-12135,Male,1,Yes,Yes,21,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,25.84,549.35,No
CUST-11563,Female,0,Yes,No,14,One Year,Electronic check,Fiber optic,No,No,Yes,70.97,960.22,No
CUST-11092,Female,0,Yes,No,10,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,90.68,917.43,Yes
CUST-13283,Female,0,No,No,33,Two Year,Electronic check,Fiber optic,No,No,Yes,67.08,2228.99,No
CUST-13549,Female,1,Yes,No,0,Month-To-Month,Mailed check,DSL,No,No,No,58.23,0.0,No
